Line	Spkr	StTime	Content	EnTime
114	LES_se0_ag3_m_01	144.0223	Um.	144.4087
115	LES_se0_ag3_m_01	144.4087	(pause 0.60)	145.0057
116	LES_se0_ag3_m_01	145.0057	The biggest drug dealers, the biggest gun fights, um.	147.9501
117	LES_se0_ag3_m_01	147.9501	(pause 1.50)	149.4472
118	LES_se0_ag3_m_01	149.4472	D stand for dead.	150.5096
119	LES_se0_ag3_m_01	150.5096	(pause 1.07)	151.5809
120	LES_se0_ag3_m_01	151.5809	And	152.0155
121	LES_int_01	152.0759	[Yeah.]	152.5324
122	LES_se0_ag3_m_01	152.3261	[i- it was] just like	153.3929
123	LES_se0_ag3_m_01	155.2456	the heart of the whole Lower East Side from Brooklyn Bridge to Third Avenue, or Fourteenth Street, from East to s-	160.3043
124	LES_se0_ag3_m_01	160.3043	(pause 0.12)	160.4272
125	LES_se0_ag3_m_01	160.4272	from south to um, e- um, north.	162.6344
126	LES_int_01	163.3939	Yeah.	163.7803
127	LES_se0_ag3_m_01	163.9488	Third Street is the heart.	164.7944
128	LES_se0_ag3_m_01	164.7944	(pause 0.40)	165.1963
129	LES_se0_ag3_m_01	165.1963	[That's where um.]	165.9821
130	LES_int_01	165.3895	[Right.]	165.7450
131	LES_se0_ag3_m_01	166.7856	That's where, [um,]	167.4737
132	LES_int_01	167.1840	[/inaudible/]	168.3035
133	LES_se0_ag3_m_01	167.5791	[everybody]	168.2684
134	LES_se0_ag3_m_01	168.4528	that's where everybody	169.5767
135	LES_se0_ag3_m_01	169.5767	(pause 0.97)	170.5469
136	LES_se0_ag3_m_01	170.5469	who was doing	171.7044
137	LES_se0_ag3_m_01	171.7044	(pause 0.18)	171.8800
138	LES_se0_ag3_m_01	171.8800	the drugs in the	172.9952
139	LES_se0_ag3_m_01	172.9952	(pause 0.16)	173.1576
140	LES_se0_ag3_m_01	173.1576	early seventies, late seventies, eighties, and all that	175.6294
141	LES_int_01	175.8313	[Yeah.]	176.2001
142	LES_se0_ag3_m_01	176.0640	[they] had to come from.	177.1967
143	LES_se0_ag3_m_01	177.9657	Where ever they was coming from,	179.1554
144	LES_se0_ag3_m_01	179.1554	(pause 0.10)	179.2520
145	LES_se0_ag3_m_01	179.2520	they had to make it from B	180.4989
146	LES_se0_ag3_m_01	180.4989	(pause 0.85)	181.3506
147	LES_se0_ag3_m_01	181.3506	A, B, C [to get] to D.	183.2296
148	LES_int_01	182.3077	[Yeah.]	182.6632
149	LES_int_01	183.9525	[Okay.]	184.3125
150	LES_se0_ag3_m_01	184.2335	[Now,] once you get to D to make it back out,	186.1740
151	LES_se0_ag3_m_01	186.6569	it was serious	187.4867
152	LES_int_01	187.6974	Really?	188.0706
153	LES_se0_ag3_m_01	188.0706	in the eighties and all that, like wow.	189.9569
154	LES_se0_ag3_m_01	190.2203	You gotta go back through like f- three more a- [a- a- avenues to get out of it.]	193.7457
155	LES_int_01	192.8589	[<laugh>]	193.8599
156	LES_se0_ag3_m_01	194.2111	And you [just made it.]	195.0540
157	LES_int_01	194.6501	[Yeah.]	195.0540
158	LES_se0_ag3_m_01	195.3043	Like wow, we- we on Avenue D, it was something to talk about. Smashing Pumpkins,	199.2549
159	LES_se0_ag3_m_01	199.2549	(pause 0.68)	199.9354
160	LES_se0_ag3_m_01	199.9354	he made it to Avenue D,	201.1219
161	LES_se0_ag3_m_01	201.1219	(pause 0.13)	201.2536
162	LES_se0_ag3_m_01	201.2536	and got murdered by um, a overdose.	203.5168
163	LES_int_01	203.5738	Really?	203.9602
164	LES_se0_ag3_m_01	204.0875	One of the guys from [Smashing Pumpkins.]	206.1992
165	LES_int_01	205.5670	[I didn't know that.]	206.2651
166	LES_se0_ag3_m_01	206.3968	Yeah, it's in my book.	207.4504
167	LES_int_01	207.7534	Crazy.	208.3768
168	LES_se0_ag3_m_01	208.3768	Yeah. Um.	209.3064
169	LES_int_01	209.6676	Now, uh. I-	210.8249
170	LES_int_01	210.8249	(pause 0.39)	211.2156
171	LES_int_01	211.2156	uh. At any point in your life, or- or- I mean.	213.4168
172	LES_int_01	213.4168	(pause 0.13)	213.5441
173	LES_int_01	213.5441	I know that there are	214.4748
174	LES_int_01	214.4748	(pause 0.08)	214.5539
175	LES_int_01	214.5539	gangs operating in the neighborhood. And were you involved with them? Or were they are strong presence? Is that.	219.3469
176	LES_se0_ag3_m_01	219.3865	Of course it was gangs all- all my life. It was, um.	222.3471
177	LES_int_01	222.3471	Yeah.	222.7554
178	LES_se0_ag3_m_01	223.0715	A bunch of gangs. Um.	224.3184
179	LES_se0_ag3_m_01	224.3184	(pause 0.19)	224.5115
180	LES_se0_ag3_m_01	224.5115	DDT.	225.5175
181	LES_se0_ag3_m_01	225.5175	(pause 0.27)	225.7897
182	LES_se0_ag3_m_01	225.7897	Um.	226.2314
183	LES_se0_ag3_m_01	226.2314	(pause 0.18)	226.4114
184	LES_se0_ag3_m_01	226.4114	Doing Damage Together.	227.8427
185	LES_se0_ag3_m_01	227.8427	(pause 0.62)	228.4633
186	LES_se0_ag3_m_01	228.4633	[Um.]	228.9287
187	LES_int_01	228.8277	[Okay.]	229.2525
188	LES_se0_ag3_m_01	230.1580	Um.	230.5224
189	LES_se0_ag3_m_01	230.5224	(pause 0.48)	231.0009
190	LES_se0_ag3_m_01	231.0009	HP. What it for? Um.	232.5331
191	LES_se0_ag3_m_01	232.5331	(pause 0.09)	232.6253
192	LES_se0_ag3_m_01	232.6253	Putting out heads.	233.7086
193	LES_se0_ag3_m_01	233.7086	(pause 0.65)	234.3583
194	LES_se0_ag3_m_01	234.3583	Um.	234.8808
195	LES_se0_ag3_m_01	234.8808	(pause 0.10)	234.9818
196	LES_se0_ag3_m_01	234.9818	Third Street Boys.	236.0793
197	LES_se0_ag3_m_01	236.0793	(pause 0.79)	236.8652
198	LES_se0_ag3_m_01	236.8652	Killer Hill.	237.5808
199	LES_se0_ag3_m_01	237.5808	(pause 0.29)	237.8662
200	LES_se0_ag3_m_01	237.8662	That's up by the Brooklyn [Bridge, Killer] Hill, and	240.5711
201	LES_int_01	239.4439	[Yeah.]	239.8215
202	LES_int_01	241.3789	Did you ever join one when you were young? [I mean, it's- just want protection] or something right?	245.4317
203	LES_se0_ag3_m_01	242.7009	[Um.]	243.0653
204	LES_se0_ag3_m_01	243.0653	(pause 0.23)	243.2936
205	LES_se0_ag3_m_01	243.2936	[Again, um,]	244.2419
206	LES_se0_ag3_m_01	245.4844	I di- I didn't have to join a gang, cause one,	247.7146
207	LES_se0_ag3_m_01	247.7146	(pause 0.32)	248.0351
208	LES_se0_ag3_m_01	248.0351	when you popular,	248.9395
209	LES_se0_ag3_m_01	248.9395	(pause 0.46)	249.4005
210	LES_se0_ag3_m_01	249.4005	and you know half the world,	250.6155
211	LES_se0_ag3_m_01	250.6155	(pause 0.48)	251.0984
212	LES_se0_ag3_m_01	251.0984	you don't need to join a gang.	252.2706
213	LES_int_01	252.2706	Okay.	252.5999
214	LES_se0_ag3_m_01	252.7228	And,	253.2014
215	LES_se0_ag3_m_01	253.2014	(pause 0.59)	253.7910
216	LES_se0_ag3_m_01	253.7910	that's what made me.	254.7722
217	LES_se0_ag3_m_01	254.7722	(pause 0.55)	255.3224
218	LES_se0_ag3_m_01	255.3224	That's what separated me from	256.6140
219	LES_se0_ag3_m_01	256.6140	(pause 0.09)	256.7073
220	LES_se0_ag3_m_01	256.7073	/RD-NAME-2/,	257.2985
221	LES_se0_ag3_m_01	257.2985	(pause 0.10)	257.3964
222	LES_se0_ag3_m_01	257.3964	and got the industry name	258.7346
223	LES_se0_ag3_m_01	258.7346	(pause 0.17)	258.9025
224	LES_se0_ag3_m_01	258.9025	Big Shot.	259.4621
225	LES_se0_ag3_m_01	259.4621	(pause 0.66)	260.1226
226	LES_se0_ag3_m_01	260.1226	Cause all my life, I had the- I had the revenue.	262.6500
227	LES_se0_ag3_m_01	262.6500	(pause 0.51)	263.1582
228	LES_se0_ag3_m_01	263.1582	And all my life, I was giving back-	264.9427
229	LES_se0_ag3_m_01	264.9427	(pause 0.17)	265.1153
230	LES_se0_ag3_m_01	265.1153	[giving back. And]	266.2483
231	LES_int_01	265.1262	[Got it.]	265.6204
232	LES_int_01	265.6204	(pause 0.19)	265.8069
233	LES_int_01	265.8069	[Got it.]	266.2483
234	LES_se0_ag3_m_01	267.3721	to investing and to	268.7515
235	LES_se0_ag3_m_01	268.7515	(pause 1.24)	269.9871
236	LES_se0_ag3_m_01	269.9871	tryna put my own record out,	271.4046
237	LES_se0_ag3_m_01	271.4046	(pause 0.27)	271.6751
238	LES_se0_ag3_m_01	271.6751	to coming out with my own clothes,	273.4396
239	LES_se0_ag3_m_01	273.4396	(pause 0.33)	273.7660
240	LES_se0_ag3_m_01	273.7660	and just giving back to the community	275.4517
241	LES_se0_ag3_m_01	275.4517	(pause 0.06)	275.5123
242	LES_se0_ag3_m_01	275.5123	[all my life, and]	276.7248
243	LES_int_01	275.5123	[Yeah.]	275.8528
244	LES_int_01	275.8528	(pause 0.40)	276.2539
245	LES_int_01	276.2539	[Yeah.]	276.7248
246	LES_se0_ag3_m_01	277.9386	eventually, something's gonna come out of it.	279.5193
247	LES_int_01	279.5706	Yeah, I'm sure it will.	280.6104
248	LES_se0_ag3_m_01	280.6104	It definitely is.	281.5010
249	LES_int_01	281.5010	So, uh	282.7740
250	LES_int_01	282.7740	(pause 0.39)	283.1645
251	LES_int_01	283.1645	I always ask people, um	285.0344
252	LES_int_01	285.0344	(pause 0.23)	285.2628
253	LES_int_01	285.2628	to tell me a couple of places in the neighborhood,	288.0279
254	LES_int_01	288.0279	(pause 0.28)	288.3031
255	LES_int_01	288.3031	that are really meaningful to them.	289.6924
256	LES_int_01	289.6924	(pause 0.15)	289.8416
257	LES_int_01	289.8416	like places where you used to spend time. And you- think, maybe just- you t- you just told me one which was the	294.2154
258	LES_se0_ag3_m_01	294.4631	[Third Street.]	294.9770
259	LES_int_01	294.4631	[Avenue D.]	295.2428
260	LES_se0_ag3_m_01	295.2428	That's- you see it right there. That's where	297.2571
261	LES_se0_ag3_m_01	297.9379	when I wanna go get a piece of mind and	299.8473
262	LES_se0_ag3_m_01	299.8473	(pause 0.66)	300.5094
263	LES_se0_ag3_m_01	300.5094	just to reminisce, you can find me on Third Street and Avenue D, sitting down.	303.9366
264	LES_se0_ag3_m_01	303.9366	(pause 1.01)	304.9438
265	LES_se0_ag3_m_01	304.9438	Every- [any day.]	305.9251
266	LES_int_01	305.3422	[Just- s-]	305.9251
267	LES_se0_ag3_m_01	306.1303	Any [day] of the week.	306.9696
268	LES_int_01	306.2888	[e-]	306.4800
269	LES_se0_ag3_m_01	307.0908	I don't care how many kids there now.	308.8348
270	LES_se0_ag3_m_01	308.8348	(pause 0.40)	309.2311
271	LES_se0_ag3_m_01	309.2311	Like, it's a new generation coming up, call theyself Money Boys.	312.0191
272	LES_se0_ag3_m_01	312.0191	(pause 0.58)	312.6030
273	LES_se0_ag3_m_01	312.6030	[And.]	313.1485
274	LES_int_01	312.9061	[What's] that?	313.4889
275	LES_se0_ag3_m_01	314.1091	Money Boys is	315.0930
276	LES_se0_ag3_m_01	315.0930	(pause 0.71)	315.8017
277	LES_se0_ag3_m_01	315.8017	these kids	316.6410
278	LES_se0_ag3_m_01	316.6410	(pause 0.23)	316.8695
279	LES_se0_ag3_m_01	316.8695	mine- my- my godson,	318.2684
280	LES_se0_ag3_m_01	318.2684	(pause 0.61)	318.8756
281	LES_se0_ag3_m_01	318.8756	this kid right here in this picture.	320.3771
282	LES_int_01	320.3771	Yeah.	320.7361
283	LES_se0_ag3_m_01	321.9251	His father	322.7551
284	LES_se0_ag3_m_01	322.7551	(pause 0.12)	322.8764
285	LES_se0_ag3_m_01	322.8764	got murdered in nineteen ninety-three.	324.6390
286	LES_se0_ag3_m_01	324.6390	(pause 0.67)	325.3088
287	LES_se0_ag3_m_01	325.3088	Named /RD-NAME-2/.	326.0921
288	LES_int_01	326.4409	Mm-hm.	326.8186
289	LES_se0_ag3_m_01	326.9678	/RD-NAME-2/ is in that picture with me up there.	328.6838
290	LES_se0_ag3_m_01	328.6838	(pause 0.12)	328.8050
291	LES_se0_ag3_m_01	328.8050	That's the father.	329.6443
292	LES_se0_ag3_m_01	329.6443	(pause 0.54)	330.1803
293	LES_se0_ag3_m_01	330.1803	That's my godson. [That's his] son.	331.6911
294	LES_int_01	330.9124	[/inaudible/]	331.3896
295	LES_int_01	331.7728	He's your godson. Okay.	332.8708
296	LES_se0_ag3_m_01	333.0760	Now,	333.5469
297	LES_se0_ag3_m_01	333.5469	(pause 0.99)	334.5410
298	LES_se0_ag3_m_01	334.5410	his son is coming up,	335.7347
299	LES_se0_ag3_m_01	335.7347	(pause 0.24)	335.9772
300	LES_se0_ag3_m_01	335.9772	at sixteen years old,	337.1289
301	LES_int_01	337.2921	Yeah.	337.6558
302	LES_se0_ag3_m_01	337.8983	a- and it's called Money Boys and they be out there now. Money Boys	341.1418
303	LES_se0_ag3_m_01	341.1418	(pause 0.57)	341.7107
304	LES_se0_ag3_m_01	341.7107	they wearing	342.4241
305	LES_se0_ag3_m_01	342.4241	(pause 0.93)	343.3520
306	LES_se0_ag3_m_01	343.3520	them kids wearing three hundred dollar jeans,	345.3720
307	LES_int_01	346.1181	Jesus.	346.7131
308	LES_se0_ag3_m_01	346.7196	two hundred, three hundred sh- um, sneakers.	348.8645
309	LES_int_01	348.9531	Yeah.	349.3868
310	LES_se0_ag3_m_01	349.6199	They got the Ed Hardy and ef-	351.4008
311	LES_se0_ag3_m_01	351.4008	(pause 0.21)	351.6060
312	LES_se0_ag3_m_01	351.6060	That name brand probably is too less for them, but [they got all kind of.]	355.0439
313	LES_int_01	353.8642	[<laugh>]	354.6709
314	LES_se0_ag3_m_01	355.7247	And they call theyself Money Boys [cause]	357.3876
315	LES_int_01	357.0568	[Ho-] how do they g- do it?	358.9686
316	LES_se0_ag3_m_01	359.5328	They- they out there doing what they gotta do.	361.3366
317	LES_int_01	361.3366	They're [hustling.]	362.1153
318	LES_se0_ag3_m_01	361.8728	[Like.]	362.1153
319	LES_se0_ag3_m_01	362.9872	Sleeping in the rat hole, again.	364.4188
320	LES_se0_ag3_m_01	364.4188	(pause 0.48)	364.9037
321	LES_se0_ag3_m_01	364.9037	You- e- this is my rat hole when you	366.6437
322	LES_se0_ag3_m_01	366.6437	(pause 0.20)	366.8443
323	LES_se0_ag3_m_01	366.8443	when somebody in the next room making whoopy,	368.7001
324	LES_int_01	369.0710	[Yeah.]	369.3694
325	LES_se0_ag3_m_01	369.2016	[or] making love and you take the glass and put it in the wall,	371.7289
326	LES_int_01	371.8965	Yeah.	372.3069
327	LES_se0_ag3_m_01	372.3069	or when somebody outside that window hustling and you acting naive.	376.4429
328	LES_int_01	376.6993	Yeah.	377.1096
329	LES_se0_ag3_m_01	377.6335	That's sleeping in the rathole.	378.7759
330	LES_se0_ag3_m_01	378.7759	(pause 0.23)	379.0044
331	LES_se0_ag3_m_01	379.0044	[Like.]	379.3447
332	LES_int_01	379.0044	[Okay.]	379.3447
333	LES_se0_ag3_m_01	379.5406	However they getting it, they getting it. I don't know.	381.7788
334	LES_int_01	381.9700	[Okay.]	382.3570
335	LES_se0_ag3_m_01	382.2031	[I don't] be out there with them, and	383.7455
336	LES_se0_ag3_m_01	384.3424	the only thing I give to them is my advice.	386.5278
337	LES_se0_ag3_m_01	386.5278	(pause 0.55)	387.0780
338	LES_se0_ag3_m_01	387.0780	All the time.	387.8194
339	LES_se0_ag3_m_01	387.8194	(pause 0.29)	388.1120
340	LES_se0_ag3_m_01	388.1120	[Like] all the time. The best I can give you is my advice, my advice, my advice, I can't do nothing else for [you but.]	392.9216
341	LES_int_01	388.1301	[Right.]	388.4565
342	LES_int_01	388.4565	(pause 4.26)	392.7118
343	LES_int_01	392.7118	[And] what's your advice for a kid coming up now who's sixteen.	395.8366
344	LES_se0_ag3_m_01	396.1832	[Sixteen years old.]	397.1764
345	LES_int_01	396.5982	[On Avenue D.]	397.4515
346	LES_se0_ag3_m_01	398.5240	The advice I give to my sixteen year old godson, [/RD-NAME-4/]	401.8020
347	LES_int_01	400.8461	[Yeah.]	401.1259
348	LES_se0_ag3_m_01	402.6553	/RD-NAME-2/, you skreet smart,	403.9224
349	LES_se0_ag3_m_01	403.9224	(pause 0.75)	404.6732
350	LES_se0_ag3_m_01	404.6732	and you're school smart.	405.5545
351	LES_se0_ag3_m_01	405.5545	(pause 1.20)	406.7575
352	LES_se0_ag3_m_01	406.7575	You sixteen.	407.6434
353	LES_int_01	407.7367	Yeah.	408.1051
354	LES_se0_ag3_m_01	408.4175	You got three more years, to either make it past your father's due date of death,	412.6769
355	LES_se0_ag3_m_01	412.6769	(pause 0.90)	413.5815
356	LES_se0_ag3_m_01	413.5815	or you ain't gonna make it.	414.4441
357	LES_se0_ag3_m_01	414.4441	(pause 0.84)	415.2849
358	LES_se0_ag3_m_01	415.2849	The only thing I can give you now, is my love.	417.4578
359	LES_se0_ag3_m_01	417.4578	(pause 0.10)	417.5557
360	LES_se0_ag3_m_01	417.5557	And,	417.9567
361	LES_se0_ag3_m_01	417.9567	(pause 0.32)	418.2738
362	LES_se0_ag3_m_01	418.2738	any time you wanna come uptown and talk to me and stay over,	421.1656
363	LES_se0_ag3_m_01	421.1656	(pause 0.33)	421.4920
364	LES_se0_ag3_m_01	421.4920	the door's always open for you.	422.9090
365	LES_int_01	423.0765	Yeah.	423.4355
366	LES_se0_ag3_m_01	423.5102	Now	423.9764
367	LES_se0_ag3_m_01	423.9764	(pause 0.35)	424.3215
368	LES_se0_ag3_m_01	424.3215	the financial part, like I used to give you money to all the kids and all that,	427.8086
369	LES_se0_ag3_m_01	427.8086	(pause 0.98)	428.7878
370	LES_se0_ag3_m_01	428.7878	I don't- ain't out there going backwards in life no more and everything else, like I'm struggling myself	433.3228
371	LES_int_01	433.4347	[Sure, yeah.] Everybody [is.]	435.1413
372	LES_se0_ag3_m_01	433.4906	[to maintain.]	434.2367
373	LES_se0_ag3_m_01	434.2367	(pause 0.58)	434.8196
374	LES_se0_ag3_m_01	434.8196	[So, it's like]	435.4395
375	LES_se0_ag3_m_01	435.5374	the most I can give you is this, from somebody who-	437.8549
376	LES_se0_ag3_m_01	437.8549	(pause 0.17)	438.0274
377	LES_se0_ag3_m_01	438.0274	who been through it all,	439.1838
378	LES_se0_ag3_m_01	439.1838	(pause 0.32)	439.5055
379	LES_se0_ag3_m_01	439.5055	and this and that,	440.1369
380	LES_se0_ag3_m_01	440.1369	(pause 0.32)	440.4540
381	LES_se0_ag3_m_01	440.4540	and never got more than three days in prison,	442.5107
382	LES_se0_ag3_m_01	442.5107	(pause 0.60)	443.1075
383	LES_se0_ag3_m_01	443.1075	f- no jail record at thirty-eight.	444.8887
384	LES_int_01	444.9913	Yeah.	445.3317
385	LES_se0_ag3_m_01	445.6488	A- a- n- and that's kind of awkward for a Black man who was raised in Manhattan, in Lower East Side, Brooklyn, whatever.	450.6923
386	LES_int_01	450.6923	Yeah.	451.0700
387	LES_se0_ag3_m_01	451.1259	To be thirty-eight,	451.9652
388	LES_se0_ag3_m_01	451.9652	(pause 1.00)	452.9668
389	LES_se0_ag3_m_01	452.9668	and the cops still tryna put him in, for no reason.	455.3029
390	LES_se0_ag3_m_01	455.3029	(pause 0.16)	455.4582
391	LES_se0_ag3_m_01	455.4582	Like, come on. I told them today,	456.9363
392	LES_se0_ag3_m_01	456.9363	(pause 0.63)	457.5658
393	LES_se0_ag3_m_01	457.5658	all you're doing is practicing.	458.8341
394	LES_se0_ag3_m_01	458.8341	(pause 0.26)	459.0906
395	LES_se0_ag3_m_01	459.0906	I'm thirty-eight and a half with no jail record,	461.2250
396	LES_se0_ag3_m_01	461.2250	(pause 0.37)	461.5934
397	LES_se0_ag3_m_01	461.5934	you can put my ID through the system all you want,	463.9482
398	LES_se0_ag3_m_01	463.9482	(pause 0.14)	464.0927
399	LES_se0_ag3_m_01	464.0927	[and] it's gonna come back up negative.	465.6175
